id,agent_id,agent_name,tier_y,tier_x,tenure,pif_x_auto,pif_x_home,pif_x_otherpc,pif_x_financial,pif_x_total,BusZip5,BusZip3,created_at,updated_at,multiline,retention,pif_y_home,pif_y_hvh,pif_y_other,pif_y_total,premium_y_total,agent_city
4154,4154,Luke Bell Agency,1,1,0-2,10414,6631,2610,5009,24664,31909,319,2014-09-13 00:00:00,2014-09-13 00:00:00,0.83,0.83,3023,48,756,510,548250,New York
582,582,Isaac Nelson Insurance,4,3,11+,4759,1947,7711,7225,21642,14850,148,2014-09-13 00:00:00,2014-09-13 00:00:00,0.60,0.35,852,13,3251,235,244400,New York
3866,3866,Gabriel Richardson LLC,1,4,0-2,1360,1306,443,288,3397,30214,302,2014-09-13 00:00:00,2014-09-13 00:00:00,0.67,0.65,2299,43,886,1138,1172140,San Francisco
4065,4065,Benjamin Cooper Team,5,3,11+,1805,7265,5296,150,14516,75002,750,2014-09-13 00:00:00,2014-09-13 00:00:00,0.23,0.21,105,23,1722,2523,2901450,Orlando
2798,2798,Wyatt Hill Enterprise,3,3,11+,19348,7429,3703,392,30872,30134,301,2014-09-13 00:00:00,2014-09-13 00:00:00,0.59,0.53,2001,11,1547,826,925120,Miami
753,753,Robert Bennett LLC,3,5,0-2,13998,6970,3684,1755,26407,60465,604,2014-09-13 00:00:00,2014-09-13 00:00:00,0.62,0.59,3535,74,121,668,741480,Los Angeles
5695,5695,James Rodriguez Insurance,3,4,11+,7794,5936,3142,4505,21377,45503,455,2014-09-13 00:00:00,2014-09-13 00:00:00,0.38,0.58,1474,23,2438,502,507020,Seattle
7207,7207,Dylan Nguyen LLC,1,1,0-2,15550,7967,2091,2916,28524,90745,907,2014-09-13 00:00:00,2014-09-13 00:00:00,0.83,0.88,22,99,1293,3057,3484980,Chicago
1100,1100,Bob Taylor Enterprise,5,5,0-2,11366,6255,3686,4421,25728,64086,640,2014-09-13 00:00:00,2014-09-13 00:00:00,0.12,0.28,568,51,1899,1976,1916720,Seattle
7219,7219,Christopher Hall Team,5,2,6-10,15001,2020,7963,918,25902,75672,756,2014-09-13 00:00:00,2014-09-13 00:00:00,0.13,0.06,664,30,469,3342,3676200,Miami
7130,7130,Caleb Fisher Team,1,5,11+,10071,6505,7652,6890,31118,93455,934,2014-09-13 00:00:00,2014-09-13 00:00:00,0.66,0.92,1318,8,2685,496,533200,Miami
7216,7216,Cooper Long Group,2,3,11+,15492,468,5530,6434,27924,94131,941,2014-09-13 00:00:00,2014-09-13 00:00:00,0.94,0.94,319,52,543,3610,3537800,San Francisco
8147,8147,Lucas Reed LLC,5,4,11+,18407,3998,4279,6722,33406,33409,334,2014-09-13 00:00:00,2014-09-13 00:00:00,0.18,0.05,3602,21,574,332,358560,Boston
5318,5318,Sebastian Brooks Assoc,2,3,0-2,12712,5696,4095,5462,27965,28173,281,2014-09-13 00:00:00,2014-09-13 00:00:00,0.82,0.90,2192,82,1092,1165,1211600,Boston
3454,3454,Jose Smith LLC,3,1,11+,5275,6595,3743,7569,23182,4092,40,2014-09-13 00:00:00,2014-09-13 00:00:00,0.41,0.51,2302,28,1858,357,339150,Chicago
7823,7823,Christopher Perez LLC,3,3,6-10,2380,1037,7675,1215,12307,11729,117,2014-09-13 00:00:00,2014-09-13 00:00:00,0.45,0.52,1264,14,3105,168,162960,Seattle
7376,7376,Sebastian King Agency,5,5,11+,19381,3839,6273,4967,34460,94063,940,2014-09-13 00:00:00,2014-09-13 00:00:00,0.30,0.06,167,83,682,3622,3730660,Chicago
6395,6395,Nathaniel Watson LLC,5,1,6-10,3628,473,5630,6168,15899,78155,781,2014-09-13 00:00:00,2014-09-13 00:00:00,0.13,0.20,2199,51,2165,140,137200,Miami
7406,7406,Jeremiah Roberts Group,2,2,11+,7617,2463,7349,4992,22421,92231,922,2014-09-13 00:00:00,2014-09-13 00:00:00,0.70,0.85,1358,84,899,2214,2368980,Orlando
649,649,Adam Parker Group,3,1,11+,2463,3516,2151,2538,10668,19115,191,2014-09-13 00:00:00,2014-09-13 00:00:00,0.65,0.47,3006,40,1191,337,380810,San Francisco
7763,7763,Nolan Russell Agency,5,5,11+,11904,44,7886,6989,26823,32803,328,2014-09-13 00:00:00,2014-09-13 00:00:00,0.06,0.12,2398,38,1129,1028,1151360,Los Angeles
2597,2597,Sebastian Thompson Inc,1,1,11+,14024,4893,6619,2892,28428,78217,782,2014-09-13 00:00:00,2014-09-13 00:00:00,0.95,0.65,2180,92,1851,482,554300,Orlando
5482,5482,Aiden Powell Agency,4,4,11+,11953,907,665,3851,17376,27870,278,2014-09-13 00:00:00,2014-09-13 00:00:00,0.55,0.44,84,77,1804,2649,2966880,Tucson
5020,5020,Eli Bennett Group,2,3,0-2,9385,5195,5391,1584,21555,78238,782,2014-09-13 00:00:00,2014-09-13 00:00:00,0.81,0.75,1417,56,446,2701,2890070,San Francisco
6944,6944,Xavier Cruz Inc,1,4,11+,11553,3330,1909,5826,22618,32904,329,2014-09-13 00:00:00,2014-09-13 00:00:00,0.66,0.95,160,68,1283,3120,3338400,Tucson
1433,1433,Eric Gutierrez Team,2,4,11+,12349,6176,116,2993,21634,85226,852,2014-09-13 00:00:00,2014-09-13 00:00:00,0.70,0.78,3304,1,1302,32,36160,Miami
3086,3086,Dylan Harris Inc,2,2,11+,15159,7006,469,2927,25561,17404,174,2014-09-13 00:00:00,2014-09-13 00:00:00,0.88,0.93,693,56,3829,63,59850,Boston
7454,7454,Jace Turner LLC,1,3,6-10,17130,974,7898,2370,28372,34292,342,2014-09-13 00:00:00,2014-09-13 00:00:00,0.88,0.84,1516,53,1016,2061,2164050,San Francisco
236,236,Liam Gonzalez Agency,2,5,3-5,17263,6960,5283,5675,35181,48313,483,2014-09-13 00:00:00,2014-09-13 00:00:00,0.94,0.89,3275,44,846,490,534100,Los Angeles
1922,1922,Elijah Miller Group,1,3,6-10,15394,302,2015,1666,19377,89146,891,2014-09-13 00:00:00,2014-09-13 00:00:00,0.88,0.91,1912,94,916,1735,1769700,Tucson
2016,2016,Ethan Hill Team,3,1,6-10,4512,4011,4029,1816,14368,10566,105,2014-09-13 00:00:00,2014-09-13 00:00:00,0.64,0.37,2083,60,925,1591,1575090,Boston
6054,6054,Noah Edwards Insurance,1,5,11+,9226,4051,7395,2753,23425,20619,206,2014-09-13 00:00:00,2014-09-13 00:00:00,0.84,0.77,1848,95,582,2134,2294050,Orlando
3245,3245,Chase Campbell Insurance,4,4,3-5,12552,5606,3033,754,21945,79109,791,2014-09-13 00:00:00,2014-09-13 00:00:00,0.54,0.63,29,34,986,3616,3724480,Chicago
1270,1270,Justin Hall Enterprise,3,1,6-10,10052,4338,7640,1642,23672,29108,291,2014-09-13 00:00:00,2014-09-13 00:00:00,0.55,0.65,422,48,2537,1659,1625820,Springfield
5570,5570,Mason Gutierrez Group,3,4,3-5,8876,6612,2271,2519,20278,50401,504,2014-09-13 00:00:00,2014-09-13 00:00:00,0.43,0.52,24,67,4273,318,352980,Tucson
6623,6623,Alex Roberts Enterprise,2,3,3-5,19980,7661,2941,7057,37639,21601,216,2014-09-13 00:00:00,2014-09-13 00:00:00,0.88,0.84,117,50,1263,3255,3092250,Seattle
7683,7683,Dominic Fisher Agency,5,1,11+,14840,4778,5937,672,26227,18042,180,2014-09-13 00:00:00,2014-09-13 00:00:00,0.09,0.13,566,20,2368,1748,1765480,San Francisco
2248,2248,Colton King Insurance,4,1,3-5,13628,896,4169,484,19177,75075,750,2014-09-13 00:00:00,2014-09-13 00:00:00,0.63,0.58,1827,48,2688,143,160160,New York
879,879,Gavin Foster Agency,2,5,0-2,8675,3190,7416,1494,20775,43081,430,2014-09-13 00:00:00,2014-09-13 00:00:00,0.87,0.95,763,97,3373,475,536750,Chicago
5305,5305,Christopher Morales Enterprise,4,3,6-10,2384,7458,7033,7225,24100,40165,401,2014-09-13 00:00:00,2014-09-13 00:00:00,0.36,0.44,514,7,987,3213,3534300,New York
3052,3052,Brody Howard Group,3,1,0-2,8667,5824,2363,3568,20422,26501,265,2014-09-13 00:00:00,2014-09-13 00:00:00,0.52,0.62,3080,40,423,1204,1288280,San Francisco
5893,5893,Kevin Garcia Group,5,2,6-10,6197,727,4385,2636,13945,60617,606,2014-09-13 00:00:00,2014-09-13 00:00:00,0.16,0.30,962,46,1650,2094,2261520,Tucson
1328,1328,Matthew Fisher LLC,3,1,11+,19757,285,7264,4485,31791,48221,482,2014-09-13 00:00:00,2014-09-13 00:00:00,0.42,0.64,84,55,64,4559,4923720,Orlando
802,802,Blake Cruz Insurance,2,2,11+,2080,3897,4514,6280,16771,21061,210,2014-09-13 00:00:00,2014-09-13 00:00:00,0.71,0.78,3062,27,678,1003,1073210,Orlando
3279,3279,Jordan Robertson Assoc,4,3,3-5,1965,5044,6681,5614,19304,45680,456,2014-09-13 00:00:00,2014-09-13 00:00:00,0.52,0.48,253,90,1567,2881,2996240,Chicago
1747,1747,Caleb Morgan Assoc,5,2,0-2,2712,7578,1055,1501,12846,98057,980,2014-09-13 00:00:00,2014-09-13 00:00:00,0.10,0.08,376,15,4299,104,110240,Springfield
4225,4225,Grayson Morgan LLC,3,2,11+,3478,1254,2804,7074,14610,11755,117,2014-09-13 00:00:00,2014-09-13 00:00:00,0.37,0.58,1844,19,1948,984,1003680,Seattle
7138,7138,Sebastian Barnes LLC,4,4,11+,4327,5937,6019,3884,20167,77469,774,2014-09-13 00:00:00,2014-09-13 00:00:00,0.42,0.45,3565,40,600,611,672100,Chicago
3863,3863,Andrew Hughes Insurance,4,3,6-10,19525,5162,7496,1713,33896,30705,307,2014-09-13 00:00:00,2014-09-13 00:00:00,0.51,0.45,3762,40,564,455,468650,Tucson
5897,5897,Charles Perez Insurance,2,3,6-10,4593,3572,6773,1033,15971,60641,606,2014-09-13 00:00:00,2014-09-13 00:00:00,0.84,0.67,1338,95,2567,825,783750,Chicago
113,113,Anthony Ross Group,3,3,3-5,18953,3068,6427,3034,31482,22153,221,2014-09-13 00:00:00,2014-09-13 00:00:00,0.54,0.61,1036,7,1166,2617,2564660,Orlando
4833,4833,Adrian Jones Inc,3,1,6-10,13122,330,3894,4272,21618,73505,735,2014-09-13 00:00:00,2014-09-13 00:00:00,0.37,0.55,483,75,1966,2305,2558550,Tucson
4824,4824,Connor Brown Agency,5,4,3-5,7454,1720,2714,5370,17258,14626,146,2014-09-13 00:00:00,2014-09-13 00:00:00,0.13,0.13,1557,8,1761,1562,1624480,Tucson
5948,5948,Samuel Morgan Assoc,3,3,3-5,17765,1834,3014,2108,24721,60450,604,2014-09-13 00:00:00,2014-09-13 00:00:00,0.50,0.42,3907,52,873,65,70850,Springfield
2063,2063,Jordan Flores Assoc,2,3,11+,15005,453,3014,7846,26318,17013,170,2014-09-13 00:00:00,2014-09-13 00:00:00,0.89,0.82,3396,98,21,1402,1359940,Miami
1259,1259,Alex Reyes Team,3,2,3-5,12368,4023,7900,2573,26864,30157,301,2014-09-13 00:00:00,2014-09-13 00:00:00,0.43,0.36,2365,98,2005,452,501720,Orlando
6908,6908,Cooper Mitchell LLC,2,2,11+,1225,6438,2737,3898,14298,92506,925,2014-09-13 00:00:00,2014-09-13 00:00:00,0.74,0.80,385,26,1049,3460,3719500,Seattle
7885,7885,Noah Williams Group,2,3,6-10,14479,4709,4251,4022,27461,47711,477,2014-09-13 00:00:00,2014-09-13 00:00:00,0.66,0.67,836,46,1284,2759,3007310,San Francisco
4366,4366,Brayden Richardson LLC,5,2,11+,17274,103,7573,823,25773,10469,104,2014-09-13 00:00:00,2014-09-13 00:00:00,0.12,0.27,162,85,731,3953,4190180,New York
4905,4905,Kevin Morgan Agency,4,4,11+,11948,246,6509,6446,25149,34232,342,2014-09-13 00:00:00,2014-09-13 00:00:00,0.62,0.57,414,42,4411,77,84700,Springfield
2872,2872,Jayden Johnson Team,2,4,0-2,18134,6969,2643,4965,32711,29615,296,2014-09-13 00:00:00,2014-09-13 00:00:00,0.72,0.65,215,32,2470,2241,2465100,Boston
1602,1602,Brayden Jackson Inc,3,2,3-5,3109,1008,480,5150,9747,84047,840,2014-09-13 00:00:00,2014-09-13 00:00:00,0.36,0.41,911,69,449,3532,3849880,Springfield
1908,1908,Adrian Howard Insurance,5,5,11+,6581,538,6876,7150,21145,89128,891,2014-09-13 00:00:00,2014-09-13 00:00:00,0.10,0.19,1074,21,1152,2717,2825680,Seattle
7927,7927,Aaron Garcia Team,3,1,3-5,8333,3330,6339,4484,22486,77477,774,2014-09-13 00:00:00,2014-09-13 00:00:00,0.55,0.51,3068,26,57,1833,1796340,San Francisco
103,103,Joseph Wood Enterprise,3,3,3-5,7992,3511,64,1736,13303,76051,760,2014-09-13 00:00:00,2014-09-13 00:00:00,0.42,0.36,639,3,3672,672,698880,New York
6581,6581,Juan Harris Inc,5,4,11+,8940,917,4512,3380,17749,2915,29,2014-09-13 00:00:00,2014-09-13 00:00:00,0.18,0.17,1636,82,2044,1233,1393290,Springfield
1931,1931,Levi Flores Enterprise,1,2,0-2,18483,7170,5542,6319,37514,82414,824,2014-09-13 00:00:00,2014-09-13 00:00:00,0.80,0.91,32,37,1513,3417,3673275,Miami
4392,4392,Robert Cooper Group,3,2,6-10,18609,1376,2993,4258,27236,78613,786,2014-09-13 00:00:00,2014-09-13 00:00:00,0.40,0.51,2039,17,969,1975,2093500,San Francisco
3931,3931,Oliver Jenkins Group,4,2,11+,10305,1537,4935,6111,22888,30075,300,2014-09-13 00:00:00,2014-09-13 00:00:00,0.51,0.57,405,58,3514,1030,1107250,New York
1345,1345,William King LLC,1,5,3-5,14793,5607,7287,5835,33522,48223,482,2014-09-13 00:00:00,2014-09-13 00:00:00,0.82,0.75,2187,66,1493,1263,1237740,Orlando
8119,8119,Ethan Wong Team,4,5,11+,15204,6760,2506,3953,28423,33321,333,2014-09-13 00:00:00,2014-09-13 00:00:00,0.65,0.56,1568,43,2699,716,680200,Seattle
4924,4924,Luke Smith Enterprise,4,4,11+,19510,132,5914,1283,26839,11434,114,2014-09-13 00:00:00,2014-09-13 00:00:00,0.56,0.58,786,51,1789,2421,2759940,San Francisco
1094,1094,Matthew Patel Insurance,1,3,0-2,5994,7823,4003,4105,21925,2864,28,2014-09-13 00:00:00,2014-09-13 00:00:00,0.84,0.74,4311,90,319,329,345450,Boston
1158,1158,Ian Jackson LLC,5,1,0-2,18968,551,2880,1626,24025,60641,606,2014-09-13 00:00:00,2014-09-13 00:00:00,0.22,0.20,626,24,629,3770,3996200,Boston
4540,4540,Jason Price Insurance,1,3,0-2,1353,6790,2454,5704,16301,2909,29,2014-09-13 00:00:00,2014-09-13 00:00:00,0.82,0.83,636,94,1601,2723,2695770,Tucson
6972,6972,Mason James Team,2,3,6-10,7855,5149,5075,7029,25108,93727,937,2014-09-13 00:00:00,2014-09-13 00:00:00,0.80,0.76,932,7,3078,1042,1021160,Miami
6971,6971,Owen Gomez Group,1,3,0-2,16209,5742,292,544,22787,92629,926,2014-09-13 00:00:00,2014-09-13 00:00:00,0.84,0.79,3060,64,477,1471,1647520,New York
4720,4720,Ethan Lopez LLC,2,5,11+,17534,7919,2073,3541,31067,10704,107,2014-09-13 00:00:00,2014-09-13 00:00:00,0.95,0.75,634,75,2287,2087,2337440,Seattle
6373,6373,Chase Adams LLC,1,5,0-2,11294,5596,5916,7879,30685,85745,857,2014-09-13 00:00:00,2014-09-13 00:00:00,0.78,0.86,969,63,2556,1515,1727100,New York
1311,1311,Jonathan Cox Enterprise,4,4,0-2,13157,6196,4796,5105,29254,11373,113,2014-09-13 00:00:00,2014-09-13 00:00:00,0.63,0.52,113,52,3047,1893,1987650,Tucson
2988,2988,John Stewart LLC,2,5,11+,15768,5806,7566,4417,33557,76548,765,2014-09-13 00:00:00,2014-09-13 00:00:00,0.89,0.70,2410,97,973,1625,1690000,Orlando
3565,3565,Liam Ward LLC,1,1,11+,13388,2221,7449,6682,29740,37922,379,2014-09-13 00:00:00,2014-09-13 00:00:00,0.86,0.84,1150,24,1786,2147,2469050,Los Angeles
2712,2712,Hunter Wright Team,1,2,11+,19373,1012,6739,1254,28378,35758,357,2014-09-13 00:00:00,2014-09-13 00:00:00,0.68,0.73,1056,22,656,3383,3856620,Chicago
6187,6187,Adam Bailey Assoc,3,1,11+,7685,2487,2776,6996,19944,19033,190,2014-09-13 00:00:00,2014-09-13 00:00:00,0.38,0.52,1569,52,3472,44,41800,Miami
8069,8069,Owen Bailey Group,3,3,6-10,8144,2831,3857,7191,22023,95501,955,2014-09-13 00:00:00,2014-09-13 00:00:00,0.64,0.61,2587,27,1329,1203,1142850,Los Angeles
1314,1314,David Phillips Agency,3,4,11+,14717,6295,679,4209,25900,11561,115,2014-09-13 00:00:00,2014-09-13 00:00:00,0.64,0.53,19,75,2057,2996,3325560,Miami
8145,8145,Hudson Mitchell Team,2,2,6-10,2305,4961,1435,4107,12808,33463,334,2014-09-13 00:00:00,2014-09-13 00:00:00,0.91,0.90,1738,8,2576,847,948640,Miami
8060,8060,Michael Nelson Team,5,5,11+,8797,5907,4177,4943,23824,23666,236,2014-09-13 00:00:00,2014-09-13 00:00:00,0.11,0.12,1114,85,1439,2535,2585700,Los Angeles
3913,3913,Joshua Parker Inc,4,5,0-2,12317,1666,5811,1938,21732,81501,815,2014-09-13 00:00:00,2014-09-13 00:00:00,0.50,0.45,1258,41,1022,2854,3139400,Boston
5978,5978,Adam Price Assoc,1,2,11+,8897,7419,88,2858,19262,92129,921,2014-09-13 00:00:00,2014-09-13 00:00:00,0.87,0.81,860,55,456,3804,3880080,San Francisco
65,65,Josiah Hall Inc,3,2,,8568,1588,6495,6986,23637,20744,207,2014-09-13 00:00:00,2014-09-13 00:00:00,0.43,0.65,13,31,2791,2347,2300060,Los Angeles
922,922,Brayden Wright Inc,1,2,0-2,19806,1165,3687,5873,30531,30030,300,2014-09-13 00:00:00,2014-09-13 00:00:00,0.88,0.78,524,84,1839,2736,2900160,Miami
212,212,Benjamin Diaz Insurance,2,3,6-10,764,6363,7840,2219,17186,60660,606,2014-09-13 00:00:00,2014-09-13 00:00:00,0.79,0.68,2222,82,428,2456,2382320,Orlando
1616,1616,Carlos Hughes Group,1,5,11+,4761,2731,3612,2281,13385,89147,891,2014-09-13 00:00:00,2014-09-13 00:00:00,0.68,0.89,940,89,3044,1118,1229800,Orlando
8113,8113,Mason Price Group,5,5,3-5,14685,1249,3186,2755,21875,32940,329,2014-09-13 00:00:00,2014-09-13 00:00:00,0.30,0.19,3869,98,1024,209,229900,Tucson
1393,1393,Christian Diaz Inc,4,3,6-10,17610,5211,1673,1472,25966,16066,160,2014-09-13 00:00:00,2014-09-13 00:00:00,0.61,0.49,4005,19,297,890,979000,Chicago
1831,1831,Noah Howard Agency,4,4,11+,14073,670,2746,76,17565,76308,763,2014-09-13 00:00:00,2014-09-13 00:00:00,0.49,0.60,3428,77,495,1214,1335400,Chicago
5769,5769,Jaxon Harris Assoc,4,4,11+,10375,710,3640,2709,17434,11790,117,2014-09-13 00:00:00,2014-09-13 00:00:00,0.56,0.54,268,10,3604,1333,1359660,Tucson
2410,2410,Ryan Foster Enterprise,2,3,3-5,7538,2468,4794,4385,19185,72223,722,2014-09-13 00:00:00,2014-09-13 00:00:00,0.74,0.89,279,40,2633,2271,2180160,San Francisco
3860,3860,Oliver Rodriguez Team,2,2,6-10,18705,1218,7921,7319,35163,31322,313,2014-09-13 00:00:00,2014-09-13 00:00:00,0.95,0.92,1451,82,101,3589,3768450,San Francisco
8073,8073,Bentley Wilson Group,5,1,11+,6806,1837,518,6425,15586,33139,331,2014-09-13 00:00:00,2014-09-13 00:00:00,0.10,0.12,1988,39,1389,1817,1907850,San Francisco
7608,7608,Lucas Anderson Insurance,5,5,0-2,8764,199,1311,5522,15796,93309,933,2014-09-13 00:00:00,2014-09-13 00:00:00,0.29,0.27,462,90,4557,129,130290,San Francisco
4961,4961,Xavier Jackson Team,1,3,6-10,12462,2206,1737,2679,19084,98038,980,2014-09-13 00:00:00,2014-09-13 00:00:00,0.88,0.68,1271,9,2531,1431,1373760,Tucson
5587,5587,Damian Rivera Enterprise,2,5,11+,168,3394,183,6069,9814,36609,366,2014-09-13 00:00:00,2014-09-13 00:00:00,0.80,0.68,3811,63,1229,139,154290,Boston
378,378,Christian Diaz LLC,3,5,3-5,3420,413,7794,7285,18912,19454,194,2014-09-13 00:00:00,2014-09-13 00:00:00,0.41,0.59,743,24,1735,2749,2831470,San Francisco
2588,2588,Brody Torres Team,3,5,11+,10687,1722,3489,6736,22634,30339,303,2014-09-13 00:00:00,2014-09-13 00:00:00,0.56,0.43,1217,22,2331,1691,1944650,Los Angeles
2964,2964,Joshua Gonzalez Agency,4,1,11+,5070,3936,5648,6527,21181,62864,628,2014-09-13 00:00:00,2014-09-13 00:00:00,0.55,0.47,1024,85,2579,1576,1670560,Boston
4201,4201,Christian James Insurance,2,2,3-5,2721,4477,7265,5181,19644,49009,490,2014-09-13 00:00:00,2014-09-13 00:00:00,0.85,0.91,726,55,2909,1579,1784270,Tucson
7056,7056,Aiden Morales Enterprise,1,1,6-10,15620,5009,2969,1447,25045,94587,945,2014-09-13 00:00:00,2014-09-13 00:00:00,0.67,0.72,369,27,218,4656,4423200,San Francisco
1709,1709,Levi Turner Enterprise,2,1,0-2,8658,2073,5307,5323,21361,75067,750,2014-09-13 00:00:00,2014-09-13 00:00:00,0.71,0.90,518,41,3611,1110,1221000,Los Angeles
3516,3516,James Mitchell Assoc,2,2,6-10,19297,5230,3246,3401,31174,85653,856,2014-09-13 00:00:00,2014-09-13 00:00:00,0.93,0.77,2027,97,1976,1180,1191800,Los Angeles
2962,2962,Austin Anderson Team,4,4,11+,13936,5028,4238,2869,26071,67460,674,2014-09-13 00:00:00,2014-09-13 00:00:00,0.37,0.60,3320,74,1749,143,148720,Springfield
996,996,Oliver Lopez Assoc,1,1,0-2,3460,4706,4286,4696,17148,78259,782,2014-09-13 00:00:00,2014-09-13 00:00:00,0.80,0.87,2292,62,1225,1714,1662580,Springfield
1260,1260,Brandon Jackson LLC,3,1,6-10,6885,19,417,1491,8812,30075,300,2014-09-13 00:00:00,2014-09-13 00:00:00,0.53,0.52,1616,45,2509,1144,1178320,New York
5579,5579,Andrew Ward Group,3,1,0-2,2578,540,5768,3888,12774,29072,290,2014-09-13 00:00:00,2014-09-13 00:00:00,0.46,0.60,215,70,4800,236,245440,New York
5969,5969,Xavier Martinez Enterprise,2,3,0-2,4766,7755,1955,6111,20587,11530,115,2014-09-13 00:00:00,2014-09-13 00:00:00,0.88,0.78,2132,67,2513,620,651000,Orlando
8144,8144,Jonathan Stewart Team,3,4,11+,14254,2977,2672,2644,22547,95991,959,2014-09-13 00:00:00,2014-09-13 00:00:00,0.51,0.39,3254,12,1243,830,796800,San Francisco
5488,5488,Brayden Butler Insurance,1,5,0-2,12499,618,4619,5311,23047,33064,330,2014-09-13 00:00:00,2014-09-13 00:00:00,0.91,0.91,1377,21,995,2949,2831040,Tucson
422,422,Charles Bennett Group,1,3,11+,2055,2381,1744,1471,7651,60016,600,2014-09-13 00:00:00,2014-09-13 00:00:00,0.88,0.79,2917,96,2030,305,329400,Springfield
8315,8315,Austin Johnson Agency,1,1,11+,5095,6936,6796,3077,21904,33410,334,2014-09-13 00:00:00,2014-09-13 00:00:00,0.95,0.81,1885,1,358,3105,3337875,San Francisco
4115,4115,Lucas Lopez LLC,3,5,11+,16778,7258,7092,3611,34739,30519,305,2014-09-13 00:00:00,2014-09-13 00:00:00,0.60,0.55,513,12,86,4740,5119200,New York
3956,3956,Tristan Diaz Enterprise,3,1,6-10,16532,6438,4640,7152,34762,98520,985,2014-09-13 00:00:00,2014-09-13 00:00:00,0.51,0.38,1631,68,2550,1104,1236480,Orlando
2468,2468,Jayden Martinez LLC,4,1,3-5,10705,7257,1363,4969,24294,60525,605,2014-09-13 00:00:00,2014-09-13 00:00:00,0.53,0.41,376,61,2874,2049,2202675,Chicago
5748,5748,Ian Brooks Agency,2,2,0-2,2610,5310,6919,1474,16313,95050,950,2014-09-13 00:00:00,2014-09-13 00:00:00,0.93,0.91,3039,12,1811,504,509040,Seattle
3984,3984,Chase Foster Group,1,2,0-2,11826,2757,2334,3623,20540,44685,446,2014-09-13 00:00:00,2014-09-13 00:00:00,0.73,0.72,922,53,4191,205,229600,Tucson
772,772,Chase Jackson LLC,2,2,11+,3208,1406,7363,2015,13992,60608,606,2014-09-13 00:00:00,2014-09-13 00:00:00,0.65,0.78,1110,71,3550,662,668620,Los Angeles
6856,6856,Grayson Gray LLC,4,1,0-2,8446,4031,7066,7203,26746,29407,294,2014-09-13 00:00:00,2014-09-13 00:00:00,0.50,0.37,1600,26,953,2826,3136860,San Francisco
1391,1391,Levi Richardson Team,1,5,11+,8371,436,6529,6353,21689,80227,802,2014-09-13 00:00:00,2014-09-13 00:00:00,0.69,0.87,298,98,582,4434,4389660,Seattle
4162,4162,Julian Smith Inc,2,3,0-2,18878,2962,5564,6386,33790,68506,685,2014-09-13 00:00:00,2014-09-13 00:00:00,0.67,0.94,2657,12,1921,840,848400,Chicago
2328,2328,Damian Peterson Team,5,2,11+,11859,4663,1329,7461,25312,48317,483,2014-09-13 00:00:00,2014-09-13 00:00:00,0.24,0.24,199,29,3182,2034,2237400,San Francisco
2924,2924,Ryder Sanders Insurance,2,1,3-5,8466,1913,7093,4741,22213,78218,782,2014-09-13 00:00:00,2014-09-13 00:00:00,0.74,0.76,2331,41,2061,1011,1101990,Chicago
1500,1500,Matthew Fisher Inc,4,2,0-2,12364,4936,7953,7398,32651,14225,142,2014-09-13 00:00:00,2014-09-13 00:00:00,0.43,0.65,2822,27,717,1879,1972950,Chicago
7824,7824,Aiden Gray Agency,4,5,11+,8264,5463,7118,4703,25548,91739,917,2014-09-13 00:00:00,2014-09-13 00:00:00,0.63,0.45,1360,79,1143,2868,2925360,Boston
1811,1811,Joseph Reed Enterprise,2,2,,13487,5494,3179,4417,26577,19363,193,2014-09-13 00:00:00,2014-09-13 00:00:00,0.84,0.89,446,36,4758,212,214120,Seattle
7278,7278,Chase Reed Insurance,2,4,11+,6890,3707,7381,345,18323,87107,871,2014-09-13 00:00:00,2014-09-13 00:00:00,0.74,0.89,567,7,180,4699,4792980,New York
4317,4317,Jonathan Walker Inc,4,2,3-5,7506,6653,5391,633,20183,78216,782,2014-09-13 00:00:00,2014-09-13 00:00:00,0.48,0.37,1840,72,2974,580,585800,Seattle
1995,1995,Nathaniel Allen Team,5,4,0-2,19299,4345,844,1306,25794,24179,241,2014-09-13 00:00:00,2014-09-13 00:00:00,0.05,0.24,1909,45,525,3008,3368960,Seattle
403,403,Nolan Anderson Insurance,5,5,11+,19545,2090,2870,7241,31746,60606,606,2014-09-13 00:00:00,2014-09-13 00:00:00,0.29,0.23,1096,44,2456,1894,2036050,Los Angeles
2429,2429,Jayden Hall Group,4,3,11+,7764,7132,1949,4209,21054,19103,191,2014-09-13 00:00:00,2014-09-13 00:00:00,0.63,0.53,82,66,4874,469,534660,Chicago
1301,1301,Logan Peterson Agency,3,4,3-5,17769,5469,1319,445,25002,35209,352,2014-09-13 00:00:00,2014-09-13 00:00:00,0.56,0.62,970,36,2015,2492,2516920,Springfield
4701,4701,Elijah Wood Team,2,2,3-5,14856,3773,1735,5401,25765,62062,620,2014-09-13 00:00:00,2014-09-13 00:00:00,0.81,0.72,1246,4,2350,1920,1958400,Springfield
