id,zip,Market Potential,Agency Presence,Competitive Assessment,Customer Behavior,Luxury Automobiles,Motorcycles,High Value Homes,Likely to Purchase New Car This Year,Likely to Purchase New Home This Year,Likely to Retire This Year,Household Income,Household Net Worth,Agent Coverage,Tier 1 Agents,Tier 2 Agents,Tier 3 Agents,Auto Policies in Force,Home Policies in Force,Total Policies in Force,Auto Policy Growth (YoY),Home Policy Growth (YoY),Total Policy Growth (YoY),Customer Base Loyal,Customer Base Disloyal to Competitors,Retention Rate,Multiline Percentage,Retention Rate Growth (YoY),Multiline Percentage Growth (YoY),Willing to Pay for Quality,Brand Loyalty,Luxury Tastes,Sends Word of Mouth,Personal Touch Loyalty,Household Count,Overall Weighted ZIP Index Score,Urbanicity,Company Footprint,Urban,Rural,Suburban,Present,Absent,varid_43,varid_44,varid_45,varid_46,varid_47,varid_48,varid_49,varid_50,varid_51,varid_52,varid_53,varid_54,varid_55,varid_56,varid_57,varid_58,varid_59,varid_60,varid_61,varid_62,varid_63,varid_64,varid_65,varid_66,varid_67,varid_68,varid_69,varid_70,varid_71,varid_72,varid_73,varid_74,varid_75,varid_76,varid_77,varid_78,varid_79,varid_80,varid_81,varid_82,varid_83,varid_84,varid_85,varid_86,varid_87,varid_88,varid_89,varid_90,varid_91,varid_92,varid_93,varid_94,varid_95,varid_96,varid_97,varid_98,varid_99,varid_100,varid_101,varid_102,varid_103,varid_104,varid_105,varid_106,varid_107,varid_108,varid_109,varid_110,varid_111,varid_112,varid_113,varid_114,varid_115,varid_116,varid_117,varid_118,varid_119,varid_120,varid_121,varid_122,varid_123,varid_124,varid_125,varid_126,varid_127,varid_128,varid_129,varid_130,varid_131,varid_132,varid_133,varid_134,varid_135,varid_136,varid_137,varid_138,varid_139,varid_140,varid_141,varid_142,varid_143,varid_144,varid_145,varid_146,varid_147,varid_148,varid_149,varid_150,created_at,updated_at
244,271,0,0,0,0,0.20,0.04,0.89,0.52,0.76,0.20,0.52,0.14,0.34,0.28,0.13,0.16,0.21,0.57,0.92,0.74,0.44,0.33,0.95,0.60,0.66,0.40,0.38,0.69,0.79,0.43,0.87,0.63,0.38,0.02,0.06,0,0,1,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
245,272,0,0,0,0,0.34,0.40,0.88,0.51,0.56,0.22,0.50,0.14,0.28,0.38,0.14,0.16,0.15,0.46,1.04,0.76,0.47,0.28,0.75,0.64,0.63,0.42,0.36,0.77,0.71,0.40,0.71,0.63,0.35,0.02,0.05,0,0,1,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
246,273,0,0,0,0,0.28,0.01,0.79,0.48,0.68,0.20,0.56,0.16,0.32,0.28,0.12,0.17,0.16,0.55,1.11,0.87,0.47,0.25,0.78,0.56,0.62,0.46,0.43,0.65,0.66,0.48,0.96,0.48,0.37,0.02,0.06,0,0,1,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
247,274,0,0,0,0,0.20,0.05,0.85,0.47,0.61,0.27,0.56,0.14,0.24,0.37,0.12,0.19,0.19,0.68,0.95,0.87,0.36,0.32,0.93,0.51,0.61,0.46,0.33,0.62,0.90,0.39,0.96,0.67,0.37,0.02,0.06,0,0,1,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
248,275,0,0,0,0,0.36,0.38,0.91,0.50,0.72,0.20,0.64,0.13,0.25,0.27,0.11,0.15,0.21,0.60,1.12,0.71,0.40,0.34,0.86,0.58,0.53,0.51,0.31,0.76,0.83,0.38,0.85,0.64,0.31,0.02,0.04,0,0,1,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
249,276,0,0,0,0,0.12,0.06,0.71,0.45,0.73,0.25,0.60,0.11,0.26,0.37,0.12,0.17,0.16,0.58,0.90,0.66,0.48,0.35,0.75,0.52,0.67,0.40,0.45,0.64,0.91,0.45,0.77,0.63,0.40,0.02,0.04,0,0,1,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
250,277,0,0,0,0,0.06,0.26,0.62,0.53,0.75,0.24,0.55,0.14,0.30,0.31,0.14,0.13,0.21,0.64,1.00,0.75,0.43,0.32,0.87,0.55,0.61,0.37,0.33,0.76,0.79,0.46,0.95,0.58,0.34,0.02,0.06,0,0,1,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
251,278,0,0,0,0,0.12,0.01,0.81,0.48,0.55,0.22,0.51,0.15,0.32,0.35,0.12,0.13,0.15,0.47,0.78,0.61,0.51,0.36,0.94,0.53,0.60,0.47,0.33,0.80,0.62,0.35,0.84,0.65,0.32,0.02,0.05,0,0,1,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
252,279,0,0,0,0,0.22,0.25,0.62,0.42,0.67,0.26,0.58,0.14,0.31,0.29,0.10,0.16,0.16,0.64,0.88,0.72,0.42,0.32,0.73,0.45,0.62,0.39,0.41,0.73,0.76,0.41,0.92,0.59,0.28,0.02,0.06,0,0,0,0,1,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
253,280,0,0,0,0,0.41,0.44,0.08,0.75,0.12,0.17,0.24,0.63,0.63,0.43,0.85,0.62,0.54,0.63,0.77,0.78,0.02,0.33,0.24,0.19,0.99,0.76,0.61,0.54,0.20,0.58,0.40,0.26,0.77,0.07,0.91,0,0,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
254,281,0,0,0,0,0.11,0.14,0.08,0.62,0.11,0.18,0.23,0.90,0.50,0.41,0.83,0.51,0.76,0.71,1.03,0.58,0.02,0.43,0.23,0.20,0.75,0.67,0.63,0.59,0.17,0.49,0.56,0.24,1.05,0.07,0.89,0,0,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
255,282,0,0,0,0,0.41,0.30,0.07,0.78,0.11,0.16,0.24,0.87,0.43,0.51,0.97,0.68,0.76,0.69,1.06,0.66,0.02,0.32,0.18,0.22,0.96,0.66,0.65,0.52,0.19,0.63,0.45,0.23,1.04,0.06,0.90,0,0,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
256,283,0,0,0,0,0.11,0.37,0.08,0.68,0.13,0.18,0.26,0.74,0.61,0.40,1.05,0.50,0.71,0.54,1.00,0.60,0.02,0.36,0.17,0.15,0.69,0.74,0.55,0.68,0.22,0.46,0.52,0.25,0.87,0.06,0.97,0,0,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
257,284,0,0,0,0,0.08,0.03,0.07,0.62,0.11,0.21,0.21,0.81,0.44,0.41,0.98,0.52,0.62,0.72,0.88,0.66,0.02,0.45,0.21,0.19,0.81,0.78,0.70,0.57,0.16,0.65,0.46,0.27,0.85,0.06,0.69,0,0,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
258,285,0,0,0,0,0.08,0.01,0.07,0.70,0.15,0.21,0.25,0.78,0.54,0.50,1.00,0.60,0.74,0.75,0.82,0.64,0.02,0.45,0.25,0.15,0.71,0.77,0.68,0.53,0.21,0.56,0.41,0.26,0.82,0.06,0.92,0,0,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
259,286,0,0,0,0,0.10,0.28,0.06,0.73,0.11,0.16,0.22,0.82,0.46,0.51,0.83,0.52,0.72,0.66,0.84,0.73,0.02,0.37,0.23,0.15,0.89,0.79,0.61,0.68,0.20,0.68,0.46,0.26,0.94,0.05,0.81,0,0,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
260,287,0,0,0,0,0.01,0.35,0.06,0.76,0.13,0.21,0.24,0.62,0.51,0.53,1.11,0.50,0.52,0.68,0.77,0.64,0.02,0.35,0.23,0.18,0.91,0.71,0.69,0.55,0.16,0.50,0.53,0.26,0.81,0.06,1.01,0,0,1,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
261,288,0,0,0,0,0.09,0.01,0.08,0.56,0.15,0.20,0.21,0.75,0.43,0.47,1.10,0.59,0.76,0.61,0.94,0.70,0.02,0.35,0.23,0.19,0.71,0.64,0.59,0.51,0.21,0.67,0.49,0.26,0.76,0.07,0.90,0,0,0,0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
262,289,0,0,0,0,0.01,0.01,0.06,0.66,0.13,0.21,0.26,0.85,0.50,0.51,1.12,0.60,0.73,0.69,0.76,0.70,0.02,0.40,0.23,0.19,1.00,0.69,0.65,0.48,0.14,0.60,0.40,0.26,0.80,0.07,0.99,0,0,0,1,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
263,290,0,0,0,0,0.01,0.02,0.72,0.17,0.02,0.83,1.00,0.36,0.71,1.00,0.45,0.17,0.42,0.49,0.86,0.80,0.26,0.69,0.42,0.62,0.63,0.79,0.75,0.70,0.07,0.50,1.08,1.07,0.70,0.66,0.73,0,0,1,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
264,291,0,0,0,0,0.19,0.26,0.55,0.18,0.02,0.95,0.85,0.29,0.75,1.10,0.47,0.18,0.36,0.36,0.97,0.81,0.26,0.57,0.44,0.71,0.65,0.91,0.96,0.56,0.05,0.47,1.07,1.08,0.87,0.71,0.85,0,0,1,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,2013-11-14 00:00:00,2013-11-14 00:00:00
